frame_idx,lm0_x,lm0_y,lm0_z,lm0_v,lm1_x,lm1_y,lm1_z,lm1_v,lm2_x,lm2_y,lm2_z,lm2_v,lm3_x,lm3_y,lm3_z,lm3_v,lm4_x,lm4_y,lm4_z,lm4_v,lm5_x,lm5_y,lm5_z,lm5_v,lm6_x,lm6_y,lm6_z,lm6_v,lm7_x,lm7_y,lm7_z,lm7_v,lm8_x,lm8_y,lm8_z,lm8_v,lm9_x,lm9_y,lm9_z,lm9_v,lm10_x,lm10_y,lm10_z,lm10_v,lm11_x,lm11_y,lm11_z,lm11_v,lm12_x,lm12_y,lm12_z,lm12_v,lm13_x,lm13_y,lm13_z,lm13_v,lm14_x,lm14_y,lm14_z,lm14_v,lm15_x,lm15_y,lm15_z,lm15_v,lm16_x,lm16_y,lm16_z,lm16_v,lm17_x,lm17_y,lm17_z,lm17_v,lm18_x,lm18_y,lm18_z,lm18_v,lm19_x,lm19_y,lm19_z,lm19_v,lm20_x,lm20_y,lm20_z,lm20_v,lm21_x,lm21_y,lm21_z,lm21_v,lm22_x,lm22_y,lm22_z,lm22_v,lm23_x,lm23_y,lm23_z,lm23_v,lm24_x,lm24_y,lm24_z,lm24_v,lm25_x,lm25_y,lm25_z,lm25_v,lm26_x,lm26_y,lm26_z,lm26_v,lm27_x,lm27_y,lm27_z,lm27_v,lm28_x,lm28_y,lm28_z,lm28_v,lm29_x,lm29_y,lm29_z,lm29_v,lm30_x,lm30_y,lm30_z,lm30_v,lm31_x,lm31_y,lm31_z,lm31_v,lm32_x,lm32_y,lm32_z,lm32_v
44,0.4812830090522766,0.2647739350795746,0.18332768976688385,0.9997978210449219,0.4749310612678528,0.255429208278656,0.12126356363296509,0.9997016787528992,0.4694163501262665,0.2551990747451782,0.12129465490579605,0.999713122844696,0.46363794803619385,0.2549763023853302,0.12129195779561996,0.9997172355651855,0.4882614016532898,0.2556094527244568,0.12966755032539368,0.9996988773345947,0.49291443824768066,0.2556765675544739,0.12968087196350098,0.9996766448020935,0.49786075949668884,0.2558060586452484,0.12949739396572113,0.9996480941772461,0.4539298713207245,0.2600940465927124,-0.08243370056152344,0.9996715188026428,0.5105895400047302,0.2619251310825348,-0.047075316309928894,0.9995822310447693,0.4724670648574829,0.2752952575683594,0.1230727881193161,0.9997872114181519,0.4879135191440582,0.27603310346603394,0.13321807980537415,0.9997755885124207,0.3926008641719818,0.32209229469299316,-0.17261873185634613,0.999745786190033,0.5795727372169495,0.3263820707798004,-0.09249663352966309,0.9997525811195374,0.3817214071750641,0.4115939736366272,-0.17835886776447296,0.91007399559021,0.5945942997932434,0.41271063685417175,-0.04505985230207443,0.9062773585319519,0.3805551826953888,0.47926750779151917,-0.10875509679317474,0.734346330165863,0.5909817814826965,0.4796861708164215,0.03644288331270218,0.6560987830162048,0.37662947177886963,0.5009391903877258,-0.1114727035164833,0.646639347076416,0.5907261371612549,0.49815165996551514,0.04689154401421547,0.5494874119758606,0.3854175806045532,0.4994807839393616,-0.11269877105951309,0.6282330751419067,0.5816539525985718,0.4946238696575165,0.03169514611363411,0.5345029234886169,0.3923039734363556,0.4916035830974579,-0.10624582320451736,0.5655215382575989,0.5775030851364136,0.48802560567855835,0.03277235105633736,0.4947405457496643,0.4336482584476471,0.4849426746368408,0.002348440932109952,0.9994708895683289,0.5337595343589783,0.4906708002090454,-0.0028557467740029097,0.9995163679122925,0.4295738637447357,0.5757167935371399,0.3635721802711487,0.9446511268615723,0.5134881138801575,0.5857508778572083,0.1819681078195572,0.9399316310882568,0.42806053161621094,0.6642914414405823,0.626797080039978,0.9540888071060181,0.500121533870697,0.6975191831588745,0.29745447635650635,0.9425520300865173,0.4245387315750122,0.6797435283660889,0.6546509265899658,0.9421120285987854,0.4912906885147095,0.716286838054657,0.3096313774585724,0.9390785694122314,0.4304770231246948,0.6583635210990906,0.6305743455886841,0.8889889717102051,0.5098032355308533,0.709380030632019,0.2521144449710846,0.8463948369026184
45,0.47730526328086853,0.26514437794685364,0.18963250517845154,0.999789834022522,0.4707280397415161,0.2558371424674988,0.12849144637584686,0.9996861219406128,0.46517348289489746,0.2556138336658478,0.1285104751586914,0.999701201915741,0.4594992399215698,0.2554531991481781,0.12850308418273926,0.9997039437294006,0.48425552248954773,0.2562049925327301,0.13718457520008087,0.9996869564056396,0.48895010352134705,0.2563406527042389,0.13720443844795227,0.9996670484542847,0.49404844641685486,0.25653284788131714,0.13703793287277222,0.9996359944343567,0.4500977396965027,0.2605501413345337,-0.07371694594621658,0.9996564984321594,0.5065462589263916,0.26240265369415283,-0.03654211759567261,0.9995625019073486,0.46813148260116577,0.27533158659935,0.12967340648174286,0.9997749924659729,0.48380154371261597,0.27602434158325195,0.14022678136825562,0.9997661113739014,0.390150785446167,0.3216233551502228,-0.163318932056427,0.9997288584709167,0.5735471248626709,0.32669442892074585,-0.08078504353761673,0.9997506141662598,0.3761659264564514,0.4112684428691864,-0.17151875793933868,0.9083566665649414,0.5847238898277283,0.41272667050361633,-0.046321067959070206,0.9076817035675049,0.37975287437438965,0.4790743589401245,-0.10863392800092697,0.7285138964653015,0.5875380635261536,0.4798271059989929,0.01720249280333519,0.6469611525535583,0.37617433071136475,0.5002111792564392,-0.11284500360488892,0.6406364440917969,0.5896404981613159,0.49823519587516785,0.026455124840140343,0.5404954552650452,0.38475653529167175,0.49852699041366577,-0.11411670595407486,0.6221028566360474,0.5811927914619446,0.4948975741863251,0.010226360522210598,0.5253206491470337,0.39150291681289673,0.4909781515598297,-0.10610804706811905,0.5592901706695557,0.5761168599128723,0.48806658387184143,0.013307563029229641,0.48454517126083374,0.4331599771976471,0.48354363441467285,-3.5417564504314214e-05,0.9994456768035889,0.5289165377616882,0.48752903938293457,-0.0002684596402104944,0.9995141625404358,0.4293648600578308,0.5765773057937622,0.27224647998809814,0.9464776515960693,0.5143023133277893,0.5847561359405518,0.18750135600566864,0.9434838891029358,0.43095260858535767,0.6663756370544434,0.4823312759399414,0.9549078941345215,0.5028877258300781,0.6912322640419006,0.28839007019996643,0.9447930455207825,0.4290320873260498,0.6841643452644348,0.5036397576332092,0.9435092806816101,0.49269527196884155,0.709172785282135,0.29932451248168945,0.9414398074150085,0.43256932497024536,0.6616894006729126,0.4724133312702179,0.8847219944000244,0.5150293707847595,0.7087567448616028,0.25037631392478943,0.8434440493583679
46,0.471222460269928,0.2654961943626404,0.21927966177463531,0.9997936487197876,0.46475765109062195,0.2565431594848633,0.16109569370746613,0.9996898174285889,0.4594250023365021,0.2564680576324463,0.16109633445739746,0.9997068047523499,0.45411983132362366,0.25646287202835083,0.16111420094966888,0.9997076392173767,0.4789448380470276,0.2567351162433624,0.1686742752790451,0.9996907711029053,0.4837568998336792,0.2568415701389313,0.1686892956495285,0.9996741414070129,0.48908188939094543,0.25705477595329285,0.16858164966106415,0.9996428489685059,0.4459098279476166,0.26171472668647766,-0.043407097458839417,0.9996596574783325,0.5019184947013855,0.26293081045150757,-0.012012866325676441,0.9995707273483276,0.4623573124408722,0.2754543125629425,0.15745392441749573,0.9997717142105103,0.47870710492134094,0.2759189307689667,0.16643904149532318,0.9997645616531372,0.3876148760318756,0.3222239315509796,-0.13436807692050934,0.9997313618659973,0.5648722052574158,0.32693934440612793,-0.0705617368221283,0.9997593760490417,0.37230098247528076,0.4110889136791229,-0.1585536003112793,0.9119760990142822,0.576716959476471,0.4121628403663635,-0.06264429539442062,0.9103313684463501,0.37823712825775146,0.47781112790107727,-0.10923045873641968,0.7342876195907593,0.5848404765129089,0.4799237847328186,-0.026494674384593964,0.6494554281234741,0.3741656541824341,0.4990045428276062,-0.10827852040529251,0.6467210054397583,0.5890635251998901,0.4985184669494629,-0.015747545287013054,0.5438013076782227,0.3828076422214508,0.4969990849494934,-0.10980679839849472,0.6284439563751221,0.5797336101531982,0.49521276354789734,-0.024174686521291733,0.528131902217865,0.38960137963294983,0.4894656538963318,-0.10622178018093109,0.5662198066711426,0.5734481811523438,0.48838233947753906,-0.027102487161755562,0.48430535197257996,0.4299391210079193,0.481926292181015,0.0009960279567167163,0.9994584918022156,0.5217000842094421,0.48340123891830444,-0.001366871758364141,0.9995240569114685,0.4291844367980957,0.5762243866920471,0.21562018990516663,0.9477497339248657,0.51569664478302,0.5807021856307983,0.11651618033647537,0.9463539719581604,0.43395307660102844,0.6667264103889465,0.13531191647052765,0.9569892883300781,0.5040146708488464,0.6820140480995178,-0.010470353998243809,0.9481430053710938,0.4336813688278198,0.6847694516181946,0.1258060336112976,0.9468445181846619,0.4929203689098358,0.6978833079338074,-0.022442348301410675,0.9445639252662659,0.43945232033729553,0.6697717308998108,0.0706857219338417,0.887133777141571,0.5183463096618652,0.7084571123123169,-0.08375947177410126,0.8491959571838379
47,0.468368262052536,0.2659589946269989,0.20727147161960602,0.9997978210449219,0.46159452199935913,0.25713738799095154,0.1491183638572693,0.9996938109397888,0.45624062418937683,0.2571456730365753,0.14912185072898865,0.9997115731239319,0.45086511969566345,0.2572436034679413,0.1491381824016571,0.9997100830078125,0.47597673535346985,0.2572072446346283,0.15521429479122162,0.9996949434280396,0.48084184527397156,0.2572810649871826,0.1552305817604065,0.9996808171272278,0.48611077666282654,0.2574745714664459,0.15512290596961975,0.9996501207351685,0.44237807393074036,0.26273834705352783,-0.05305143818259239,0.9996595978736877,0.4988929033279419,0.26351234316825867,-0.026273103430867195,0.9995802044868469,0.45924296975135803,0.2758716940879822,0.1467529535293579,0.9997706413269043,0.47582170367240906,0.2761663794517517,0.15423327684402466,0.9997670650482178,0.3857010304927826,0.32228031754493713,-0.14163139462471008,0.9997335076332092,0.5579002499580383,0.32665500044822693,-0.07544457912445068,0.9997708797454834,0.3711172342300415,0.4110226035118103,-0.16202060878276825,0.9143626093864441,0.5681575536727905,0.41122332215309143,-0.09416433423757553,0.9145798683166504,0.37766486406326294,0.4756031036376953,-0.10939005762338638,0.7301530838012695,0.5828176140785217,0.4801354706287384,-0.058522723615169525,0.655987024307251,0.3737879991531372,0.4967237412929535,-0.11050624400377274,0.6422280669212341,0.588883101940155,0.4987203776836395,-0.04906423017382622,0.5507887005805969,0.3827001452445984,0.4940450191497803,-0.11190285533666611,0.6238527297973633,0.5793312191963196,0.49527427554130554,-0.05482148751616478,0.5347747802734375,0.3894568681716919,0.4867449402809143,-0.10670913010835648,0.5627183318138123,0.5723950266838074,0.48844683170318604,-0.05829302966594696,0.4884694814682007,0.42790350317955017,0.4824804663658142,0.0002688107779249549,0.9994903802871704,0.5167137980461121,0.48312297463417053,-0.0006573664722964168,0.999549925327301,0.4289993345737457,0.5757287740707397,0.26106810569763184,0.9500232338905334,0.5164911150932312,0.5761318206787109,0.1739933341741562,0.9491070508956909,0.4344927966594696,0.6661210060119629,0.21399128437042236,0.9600467085838318,0.5061929225921631,0.6713213324546814,0.08834686875343323,0.9519889950752258,0.4347977936267853,0.6817112565040588,0.2071411907672882,0.9508006572723389,0.49335384368896484,0.6858269572257996,0.08108143508434296,0.9483469128608704,0.4386470317840576,0.6716538667678833,0.1568836122751236,0.8931854963302612,0.5199870467185974,0.7050626873970032,0.02800990827381611,0.8581676483154297
48,0.46560564637184143,0.2664889395236969,0.20597317814826965,0.9998044371604919,0.45932435989379883,0.25786900520324707,0.1509300023317337,0.9997022151947021,0.454468309879303,0.257885605096817,0.15093035995960236,0.9997210502624512,0.4494740664958954,0.2579832375049591,0.15096309781074524,0.9997182488441467,0.4724723696708679,0.2579522132873535,0.15128032863140106,0.9997027516365051,0.47694239020347595,0.2580622732639313,0.15129157900810242,0.9996901750564575,0.4818352162837982,0.2582661807537079,0.1511855572462082,0.9996583461761475,0.4413580298423767,0.26317283511161804,-0.041029512882232666,0.9996684789657593,0.49373146891593933,0.2639680504798889,-0.03321046754717827,0.9995920658111572,0.45742014050483704,0.2760482430458069,0.14865952730178833,0.9997761249542236,0.4724443554878235,0.2763102054595947,0.14912837743759155,0.9997727274894714,0.38436153531074524,0.32214924693107605,-0.13051262497901917,0.9997515678405762,0.5504831671714783,0.32658228278160095,-0.11330998688936234,0.9997826814651489,0.3691459596157074,0.40982311964035034,-0.15646471083164215,0.9205900430679321,0.5645540356636047,0.41023558378219604,-0.12471296638250351,0.9190609455108643,0.3775007128715515,0.47380003333091736,-0.11242286115884781,0.7387906312942505,0.577629566192627,0.47972750663757324,-0.07378093898296356,0.6642364859580994,0.37351909279823303,0.49458661675453186,-0.11166319996118546,0.649332582950592,0.5853492021560669,0.49830421805381775,-0.06383604556322098,0.5596714615821838,0.3826514780521393,0.49122539162635803,-0.11286147683858871,0.6310036778450012,0.577470064163208,0.4946996569633484,-0.06541234999895096,0.543501079082489,0.3897629976272583,0.4838339686393738,-0.10970299690961838,0.5715523958206177,0.5692189931869507,0.48752203583717346,-0.07132082432508469,0.49490103125572205,0.42829984426498413,0.48255372047424316,0.013571240939199924,0.9995278120040894,0.5124443769454956,0.4809907376766205,-0.014114638790488243,0.9995748996734619,0.42894184589385986,0.5741477608680725,0.27146002650260925,0.9515433311462402,0.5150753855705261,0.5694361925125122,0.12797771394252777,0.9516355395317078,0.43633100390434265,0.6640702486038208,0.15525855123996735,0.9626824259757996,0.503457248210907,0.6591188311576843,0.010881643742322922,0.9556185603141785,0.4344240427017212,0.6789347529411316,0.1408093422651291,0.9542675018310547,0.4876636564731598,0.673166036605835,0.0017279908061027527,0.9520273804664612,0.4380595088005066,0.686133086681366,0.07449095696210861,0.8987005949020386,0.5216619372367859,0.6985463500022888,-0.05911583453416824,0.867924690246582
49,0.46323132514953613,0.26707449555397034,0.20080408453941345,0.9998018741607666,0.456971138715744,0.2586216330528259,0.1449499875307083,0.9996969699859619,0.4522315263748169,0.2586311399936676,0.14495860040187836,0.9997188448905945,0.4473003149032593,0.2587309777736664,0.14499272406101227,0.999713122844696,0.4694879651069641,0.25873997807502747,0.14638294279575348,0.9996967911720276,0.47374340891838074,0.2588571608066559,0.14639800786972046,0.9996868371963501,0.47842130064964294,0.25906556844711304,0.14627474546432495,0.9996503591537476,0.43874940276145935,0.26374003291130066,-0.045504506677389145,0.9996616840362549,0.4897764325141907,0.2644730806350708,-0.04898861050605774,0.9995890855789185,0.45518219470977783,0.2765261232852936,0.14396241307258606,0.9997716546058655,0.46954870223999023,0.2767965793609619,0.1464672088623047,0.9997678995132446,0.3806365728378296,0.322427362203598,-0.12951210141181946,0.9997633099555969,0.5494076609611511,0.32634875178337097,-0.1326921135187149,0.9997892379760742,0.3651808202266693,0.4095538258552551,-0.14546604454517365,0.9258531332015991,0.5606468319892883,0.4097684323787689,-0.11724498122930527,0.9232943654060364,0.3772035837173462,0.4727722406387329,-0.1002751961350441,0.740208089351654,0.5741666555404663,0.4785715341567993,-0.0338095985352993,0.6649385690689087,0.37337642908096313,0.4929810166358948,-0.09734844416379929,0.6484002470970154,0.5824892520904541,0.4973815679550171,-0.02008623629808426,0.5595300793647766,0.38298505544662476,0.4895395040512085,-0.0969199538230896,0.6299619078636169,0.5760034918785095,0.49361082911491394,-0.027329394593834877,0.5430391430854797,0.39037662744522095,0.48251211643218994,-0.0969972014427185,0.5720266103744507,0.5675283670425415,0.4860418140888214,-0.03288005292415619,0.4933376908302307,0.429691880941391,0.4828268885612488,0.018845831975340843,0.999557614326477,0.511970043182373,0.48088276386260986,-0.019442468881607056,0.9995875358581543,0.43055039644241333,0.5746023058891296,0.2778583765029907,0.9534388780593872,0.5135035514831543,0.5673109889030457,0.16366896033287048,0.9539619088172913,0.43774256110191345,0.6612088680267334,0.21993336081504822,0.9651545882225037,0.5001402497291565,0.6515805125236511,0.14465008676052094,0.9585988521575928,0.43454045057296753,0.6754428744316101,0.21152757108211517,0.9575250148773193,0.48307088017463684,0.6653314232826233,0.14385759830474854,0.955141544342041,0.446762353181839,0.6841597557067871,0.15850886702537537,0.9030247330665588,0.5237529873847961,0.6891788244247437,0.09857988357543945,0.8747363090515137
50,0.46106207370758057,0.2669427990913391,0.19841058552265167,0.9998038411140442,0.45435449481010437,0.2586546540260315,0.1420474350452423,0.9996985793113708,0.44967857003211975,0.25871172547340393,0.14206179976463318,0.999722421169281,0.44472000002861023,0.2588450610637665,0.14209221303462982,0.9997149109840393,0.46685245633125305,0.2586536705493927,0.14371708035469055,0.9996973872184753,0.47109586000442505,0.2587592899799347,0.14372557401657104,0.9996894001960754,0.4757145047187805,0.25893309712409973,0.14359542727470398,0.9996464848518372,0.4366149604320526,0.2638230621814728,-0.048489347100257874,0.9996629357337952,0.48663368821144104,0.2642518877983093,-0.05513155087828636,0.9995876550674438,0.4536558985710144,0.27635928988456726,0.14202357828617096,0.9997738003730774,0.4677388072013855,0.27657628059387207,0.14439323544502258,0.9997686743736267,0.3791140913963318,0.32242026925086975,-0.13676221668720245,0.9997770190238953,0.5439672470092773,0.32626694440841675,-0.13366137444972992,0.9997918009757996,0.36098214983940125,0.40811967849731445,-0.14982151985168457,0.9315019845962524,0.5574516654014587,0.4092472493648529,-0.11697990447282791,0.9270014762878418,0.3730422258377075,0.4680567979812622,-0.10710767656564713,0.7485687732696533,0.571465015411377,0.4776696562767029,-0.04140960052609444,0.6692036390304565,0.3681547939777374,0.48976588249206543,-0.11488007009029388,0.654754638671875,0.5801089406013489,0.4967741370201111,-0.029489431530237198,0.5627688765525818,0.3793446123600006,0.48662930727005005,-0.11267255246639252,0.6365727782249451,0.5743271708488464,0.4930430054664612,-0.04051175341010094,0.5457271933555603,0.3878672420978546,0.4789983034133911,-0.10437224060297012,0.5797160267829895,0.566197395324707,0.48533540964126587,-0.041994743049144745,0.49489453434944153,0.4245055913925171,0.4808692932128906,0.01730365678668022,0.9995821714401245,0.5086187720298767,0.47888877987861633,-0.0178214181214571,0.9995915293693542,0.4303880035877228,0.5723624229431152,0.2819294333457947,0.9558185338973999,0.5086967945098877,0.5642492771148682,0.268414169549942,0.9561737775802612,0.43760058283805847,0.6615758538246155,0.2858099043369293,0.9672956466674805,0.49574631452560425,0.6501193642616272,0.39024507999420166,0.9608038067817688,0.43446388840675354,0.6758100390434265,0.2925070822238922,0.9603029489517212,0.47986313700675964,0.6651825904846191,0.4049537479877472,0.9575913548469543,0.4499800503253937,0.6830490827560425,0.26795220375061035,0.9054645299911499,0.5253062844276428,0.6814563870429993,0.3757820725440979,0.8774983286857605
51,0.45944926142692566,0.2670210301876068,0.21363329887390137,0.9998050928115845,0.4524821937084198,0.2588511109352112,0.15402337908744812,0.9997010827064514,0.4475523829460144,0.2589327394962311,0.15403923392295837,0.9997261762619019,0.44217726588249207,0.25908195972442627,0.1540399193763733,0.9997178912162781,0.4657513499259949,0.25875183939933777,0.15420594811439514,0.999699592590332,0.47031015157699585,0.25882577896118164,0.15424393117427826,0.9996932744979858,0.4751685857772827,0.2589515447616577,0.15410669147968292,0.9996464252471924,0.43379291892051697,0.2642265856266022,-0.04695970192551613,0.9996634721755981,0.48656368255615234,0.26419880986213684,-0.052096765488386154,0.9995891451835632,0.45198872685432434,0.2763909697532654,0.15385285019874573,0.9997776746749878,0.46682843565940857,0.2765718996524811,0.15349620580673218,0.9997718930244446,0.3763876259326935,0.3223777115345001,-0.13649436831474304,0.9997828602790833,0.5433946847915649,0.3261129558086395,-0.12895634770393372,0.9997902512550354,0.3557944893836975,0.4059860408306122,-0.13435769081115723,0.9357949495315552,0.5534625053405762,0.40869033336639404,-0.11352964490652084,0.9313262104988098,0.3679482936859131,0.46621039509773254,-0.0850834846496582,0.7503200769424438,0.5711668729782104,0.4763401448726654,0.0020087137818336487,0.6716830730438232,0.3640342950820923,0.4855213463306427,-0.09333960711956024,0.654341459274292,0.5797005295753479,0.49510231614112854,0.013346332125365734,0.5635705590248108,0.3762877583503723,0.48302119970321655,-0.09502643346786499,0.6361051201820374,0.573053777217865,0.4914161264896393,0.0008718537865206599,0.5462357401847839,0.38385090231895447,0.47604459524154663,-0.0841744914650917,0.5792617797851562,0.5654036402702332,0.4841056764125824,0.0014451120514422655,0.49444496631622314,0.42269760370254517,0.479779452085495,0.01546669565141201,0.9996058940887451,0.5085726976394653,0.47773829102516174,-0.01595075987279415,0.9995989799499512,0.42993879318237305,0.5723877549171448,0.2711464762687683,0.9589375257492065,0.5068663358688354,0.561872124671936,0.28598886728286743,0.959113597869873,0.4373806416988373,0.6617908477783203,0.4323316514492035,0.9692931175231934,0.4955953061580658,0.6494243144989014,0.4877904951572418,0.962914228439331,0.434078574180603,0.6759734153747559,0.45335349440574646,0.9628947973251343,0.4802592098712921,0.6648932099342346,0.5115180015563965,0.9600866436958313,0.4494912326335907,0.676270604133606,0.4301218092441559,0.9054680466651917,0.5304681658744812,0.675715982913971,0.49025586247444153,0.8772783279418945
52,0.45980921387672424,0.2685132622718811,0.21686001121997833,0.999813973903656,0.4529334008693695,0.26050373911857605,0.15754768252372742,0.9997134208679199,0.44803836941719055,0.26062747836112976,0.15756717324256897,0.9997381567955017,0.4426768124103546,0.2608391046524048,0.15756763517856598,0.9997300505638123,0.4660516679286957,0.2602025270462036,0.15660423040390015,0.9997110366821289,0.4705352783203125,0.2602004110813141,0.15665841102600098,0.9997056126594543,0.4752069413661957,0.2602400481700897,0.15652920305728912,0.9996574521064758,0.43359053134918213,0.2658720016479492,-0.04263301566243172,0.9996753334999084,0.48605701327323914,0.2650718092918396,-0.05030323937535286,0.9996024966239929,0.45248112082481384,0.27764028310775757,0.15765930712223053,0.9997898936271667,0.4672132134437561,0.27765053510665894,0.15570689737796783,0.9997833967208862,0.3755544126033783,0.32240450382232666,-0.12150898575782776,0.9997942447662354,0.5418526530265808,0.32605627179145813,-0.13742749392986298,0.9997985363006592,0.35380250215530396,0.4035962224006653,-0.10209425538778305,0.9403101801872253,0.553988516330719,0.4068186283111572,-0.10657821595668793,0.9365194439888,0.3642933964729309,0.46234947443008423,-0.05374972149729729,0.761474609375,0.5719164609909058,0.47474405169487,0.002792667830362916,0.6861634850502014,0.36000797152519226,0.4815570116043091,-0.06078634038567543,0.6661373376846313,0.5798035264015198,0.4933575987815857,0.012976535595953465,0.5776261687278748,0.37079212069511414,0.4798074960708618,-0.06695569306612015,0.6482194662094116,0.5724936127662659,0.4902634620666504,0.0008242359617725015,0.5601263642311096,0.3781944513320923,0.4726676046848297,-0.054411131888628006,0.5913288593292236,0.5654418468475342,0.48325908184051514,0.0022603734396398067,0.5073001384735107,0.42048659920692444,0.4776770770549774,0.02512236498296261,0.999629557132721,0.506805956363678,0.4754563271999359,-0.025766393169760704,0.9996129870414734,0.4277932941913605,0.5685636401176453,0.2754148840904236,0.9611237049102783,0.505059540271759,0.5585787892341614,0.26669901609420776,0.9621151089668274,0.4371788799762726,0.6603725552558899,0.48910754919052124,0.9706698060035706,0.49585244059562683,0.6464962959289551,0.48625534772872925,0.9650924801826477,0.43369123339653015,0.6758644580841064,0.5125611424446106,0.9648787379264832,0.480898380279541,0.6639580726623535,0.51219642162323,0.9626093506813049,0.45264267921447754,0.6670315861701965,0.48846107721328735,0.9043938517570496,0.5328319072723389,0.6676025390625,0.48424032330513,0.8781149387359619
53,0.4590088725090027,0.2687892019748688,0.22307254374027252,0.9998200535774231,0.45224887132644653,0.2609921395778656,0.16387735307216644,0.9997220635414124,0.4473842680454254,0.26120781898498535,0.16389596462249756,0.9997471570968628,0.4420129656791687,0.2615019381046295,0.16390402615070343,0.9997386932373047,0.46527326107025146,0.26053932309150696,0.16314759850502014,0.9997190833091736,0.469747394323349,0.26048699021339417,0.1632002741098404,0.9997152090072632,0.4743685722351074,0.2604846954345703,0.1630721092224121,0.9996652007102966,0.4328848719596863,0.2665088176727295,-0.03770973160862923,0.9996853470802307,0.4856890141963959,0.26511630415916443,-0.04298225790262222,0.999613344669342,0.4519977867603302,0.27788612246513367,0.16332854330539703,0.9998000860214233,0.4665684401988983,0.27776238322257996,0.16167496144771576,0.9997929334640503,0.37588512897491455,0.32231977581977844,-0.12195730954408646,0.999805748462677,0.5415393114089966,0.32594719529151917,-0.13380828499794006,0.9998012185096741,0.3537405729293823,0.4009415805339813,-0.11134073138237,0.9449589252471924,0.5552757382392883,0.4057061970233917,-0.09388820827007294,0.940699577331543,0.35942140221595764,0.45808085799217224,-0.06657736748456955,0.7758854031562805,0.5686321258544922,0.4716476798057556,0.02757846750319004,0.6939874887466431,0.35590261220932007,0.4776402413845062,-0.0747985914349556,0.682371973991394,0.5762902498245239,0.4904820919036865,0.035702962428331375,0.5834156274795532,0.36564570665359497,0.4763191342353821,-0.07842989265918732,0.6648924946784973,0.5687061548233032,0.48752787709236145,0.022461356595158577,0.5655588507652283,0.37331700325012207,0.46897074580192566,-0.06604082137346268,0.6079823970794678,0.5622694492340088,0.48077407479286194,0.02657325193285942,0.5122551918029785,0.4186427593231201,0.47557365894317627,0.02140806056559086,0.9996519684791565,0.5058103799819946,0.47384828329086304,-0.02204962447285652,0.9996240735054016,0.42663300037384033,0.5667530298233032,0.2648089528083801,0.963867723941803,0.504977822303772,0.5571800470352173,0.2669655680656433,0.9649381637573242,0.43468567728996277,0.6601055860519409,0.4764029085636139,0.9723849892616272,0.49603837728500366,0.648016095161438,0.48985499143600464,0.9670966863632202,0.4320158362388611,0.6762254238128662,0.49905186891555786,0.9670520424842834,0.481352299451828,0.664873480796814,0.5152466297149658,0.9649917483329773,0.45073726773262024,0.6619773507118225,0.46982070803642273,0.9043735861778259,0.531545102596283,0.6620441675186157,0.48471763730049133,0.8781881332397461
54,0.45850834250450134,0.2692784368991852,0.2265154868364334,0.9998248219490051,0.4517759084701538,0.261606901884079,0.16707628965377808,0.9997298717498779,0.44689151644706726,0.2618696987628937,0.1670897752046585,0.9997557401657104,0.44144418835639954,0.26220619678497314,0.16708506643772125,0.9997466802597046,0.464903324842453,0.2610520124435425,0.16711921989917755,0.9997266530990601,0.4693874716758728,0.2609582543373108,0.16717684268951416,0.9997247457504272,0.47396501898765564,0.2609264850616455,0.16706319153308868,0.9996728897094727,0.4322156310081482,0.2673109471797943,-0.03411722928285599,0.999695897102356,0.48540395498275757,0.26534512639045715,-0.035258010029792786,0.9996242523193359,0.45134827494621277,0.27838826179504395,0.16713431477546692,0.9998090863227844,0.4663502275943756,0.278127521276474,0.16636836528778076,0.9998012185096741,0.37606915831565857,0.322428435087204,-0.11933298408985138,0.9998155236244202,0.5416370630264282,0.3259952962398529,-0.1213870719075203,0.9998019337654114,0.3538486063480377,0.39980262517929077,-0.10484876483678818,0.9490438103675842,0.5563333034515381,0.4053068161010742,-0.08240622282028198,0.944218635559082,0.357049822807312,0.45655742287635803,-0.05285954102873802,0.7864492535591125,0.5677402019500732,0.4703219532966614,0.023240994662046432,0.6989155411720276,0.35340043902397156,0.4757973253726959,-0.06365906447172165,0.693453848361969,0.5746968388557434,0.488773912191391,0.032036181539297104,0.5869587659835815,0.3628174364566803,0.47429054975509644,-0.06561575084924698,0.6761142611503601,0.5668382048606873,0.4859413504600525,0.020675087347626686,0.568965494632721,0.370606005191803,0.46712034940719604,-0.05172201991081238,0.618633508682251,0.5607775449752808,0.47924908995628357,0.021910184994339943,0.5145680904388428,0.41783836483955383,0.47346794605255127,0.020799262449145317,0.9996739029884338,0.5054794549942017,0.47228699922561646,-0.02154381573200226,0.9996339082717896,0.4259071350097656,0.5656222701072693,0.24112780392169952,0.9669358134269714,0.5046286582946777,0.5554989576339722,0.26756981015205383,0.9676573276519775,0.4335182309150696,0.6597542762756348,0.4540124535560608,0.9743807911872864,0.49615952372550964,0.6458890438079834,0.48798811435699463,0.9691773653030396,0.43182113766670227,0.6763003468513489,0.47299835085868835,0.9695010781288147,0.4815960228443146,0.6623506546020508,0.5130454897880554,0.9673202037811279,0.4478256404399872,0.6629142761230469,0.4413113594055176,0.9052634835243225,0.5310779213905334,0.6566599607467651,0.483220636844635,0.8786211609840393
